file,LOC,num_test_cases,assertion_count,function_call_count,unique_function_count,external_dependency,mock_usage,LOC_per_test,assertions_per_test,calls_per_test
test_683.cpp,276,47,72,141,22,69,0,5.872340425531915,1.5319148936170213,3.0
test_530.cpp,165,14,22,98,17,19,0,11.785714285714286,1.5714285714285714,7.0
test_451.cpp,197,22,30,96,23,29,0,8.954545454545455,1.3636363636363635,4.363636363636363
test_628.cpp,275,28,45,186,24,32,0,9.821428571428571,1.6071428571428572,6.642857142857143
test_198.cpp,154,29,39,121,15,34,0,5.310344827586207,1.3448275862068966,4.172413793103448
test_64.cpp,110,17,32,67,6,1,0,6.470588235294118,1.8823529411764706,3.9411764705882355
test_193.cpp,132,22,22,69,9,5,0,6.0,1.0,3.1363636363636362
test_692.cpp,240,38,52,136,16,33,0,6.315789473684211,1.368421052631579,3.5789473684210527
test_138.cpp,169,17,24,84,17,4,0,9.941176470588236,1.411764705882353,4.9411764705882355
test_918.cpp,260,27,13,100,31,3,0,9.62962962962963,0.48148148148148145,3.7037037037037037
test_819.cpp,88,12,13,16,8,2,0,7.333333333333333,1.0833333333333333,1.3333333333333333
test_22.cpp,302,28,67,118,26,2,0,10.785714285714286,2.392857142857143,4.214285714285714
test_612.cpp,217,30,41,118,16,32,0,7.233333333333333,1.3666666666666667,3.933333333333333
test_223.cpp,207,35,72,185,13,40,0,5.914285714285715,2.057142857142857,5.285714285714286
test_933.cpp,152,12,38,91,17,5,0,12.666666666666666,3.1666666666666665,7.583333333333333
test_190.cpp,110,22,22,51,8,7,0,5.0,1.0,2.3181818181818183
test_396.cpp,147,13,16,52,19,23,0,11.307692307692308,1.2307692307692308,4.0
test_188.cpp,118,18,18,38,7,25,0,6.555555555555555,1.0,2.111111111111111
test_180.cpp,200,23,24,89,17,8,0,8.695652173913043,1.0434782608695652,3.869565217391304
test_1061.cpp,336,28,48,153,22,6,0,12.0,1.7142857142857142,5.464285714285714
test_133.cpp,102,8,14,68,14,6,0,12.75,1.75,8.5
test_470.cpp,395,41,67,349,18,44,0,9.634146341463415,1.6341463414634145,8.512195121951219
test_459.cpp,134,13,21,78,18,5,0,10.307692307692308,1.6153846153846154,6.0
test_908.cpp,68,9,14,19,12,3,0,7.555555555555555,1.5555555555555556,2.111111111111111
test_325.cpp,95,11,44,90,16,5,0,8.636363636363637,4.0,8.181818181818182
test_324.cpp,128,10,42,88,18,8,0,12.8,4.2,8.8
test_1106.cpp,222,19,18,79,17,5,0,11.68421052631579,0.9473684210526315,4.157894736842105
test_160.cpp,165,21,29,86,15,11,0,7.857142857142857,1.380952380952381,4.095238095238095
test_812.cpp,55,7,7,21,11,2,0,7.857142857142857,1.0,3.0
test_201.cpp,177,26,40,134,15,31,0,6.8076923076923075,1.5384615384615385,5.153846153846154
test_295.cpp,197,24,30,164,28,41,0,8.208333333333334,1.25,6.833333333333333
test_7.cpp,374,55,88,156,25,79,0,6.8,1.6,2.8363636363636364
test_235.cpp,250,30,36,158,20,11,0,8.333333333333334,1.2,5.266666666666667
test_659.cpp,81,9,13,32,9,10,0,9.0,1.4444444444444444,3.5555555555555554
